ts,meter_serial,import_kwh,export_kwh
2026-03-17 23:00:00,SOLAR_04,0.0,14544.361
2026-03-17 23:00:00,SELF_01,6392.382,0.0
2026-03-17 23:00:00,GRID_01,0.0,80911.7
2026-03-17 23:00:00,DEST_01,79337.092,0.0
2026-03-17 23:30:00,BESS_01,0.0,7273.065
2026-03-17 23:30:00,BESS_02,0.0,7315.781
2026-03-17 23:30:00,BESS_03,0.0,7265.969
2026-03-17 23:30:00,BESS_04,0.0,7288.046
2026-03-17 23:30:00,SOLAR_01,0.0,14472.671
2026-03-17 23:30:00,SOLAR_02,0.0,14553.228
2026-03-17 23:30:00,SOLAR_03,0.0,14620.945
2026-03-17 23:30:00,SOLAR_04,0.0,14550.002
2026-03-17 23:30:00,SELF_01,6393.691,0.0
2026-03-17 23:30:00,GRID_01,0.0,80932.035
2026-03-17 23:30:00,DEST_01,79357.019,0.0
2026-03-18 00:00:00,BESS_01,0.0,7274.72
2026-03-18 00:00:00,BESS_02,0.0,7318.67
2026-03-18 00:00:00,BESS_03,0.0,7267.895
2026-03-18 00:00:00,BESS_04,0.0,7290.397
2026-03-18 00:00:00,SOLAR_01,0.0,14477.39
2026-03-18 00:00:00,SOLAR_02,0.0,14557.219
2026-03-18 00:00:00,SOLAR_03,0.0,14623.795
2026-03-18 00:00:00,SOLAR_04,0.0,14555.614
2026-03-18 00:00:00,SELF_01,6395.871,0.0
2026-03-18 00:00:00,GRID_01,0.0,80955.85
2026-03-18 00:00:00,DEST_01,79380.359,0.0
2026-03-18 00:30:00,BESS_01,0.0,7277.319
2026-03-18 00:30:00,BESS_02,0.0,7321.208
2026-03-18 00:30:00,BESS_03,0.0,7269.959
2026-03-18 00:30:00,BESS_04,0.0,7292.361
2026-03-18 00:30:00,SOLAR_01,0.0,14479.582
2026-03-18 00:30:00,SOLAR_02,0.0,14561.881
2026-03-18 00:30:00,SOLAR_03,0.0,14625.832
2026-03-18 00:30:00,SOLAR_04,0.0,14560.45
2026-03-18 00:30:00,SELF_01,6397.757,0.0
2026-03-18 00:30:00,GRID_01,0.0,80976.856
2026-03-18 00:30:00,DEST_01,79400.944,0.0
2026-03-18 01:00:00,BESS_01,0.0,7278.832
2026-03-18 01:00:00,BESS_02,0.0,7323.149
2026-03-18 01:00:00,BESS_03,0.0,7271.914
2026-03-18 01:00:00,BESS_04,0.0,7294.62
2026-03-18 01:00:00,SOLAR_01,0.0,14484.325
2026-03-18 01:00:00,SOLAR_02,0.0,14564.611
2026-03-18 01:00:00,SOLAR_03,0.0,14629.872
2026-03-18 01:00:00,SOLAR_04,0.0,14566.272
2026-03-18 01:00:00,SELF_01,6399.376,0.0
2026-03-18 01:00:00,GRID_01,0.0,81000.239
2026-03-18 01:00:00,DEST_01,79423.857,0.0
2026-03-18 01:30:00,BESS_01,0.0,7281.815
2026-03-18 01:30:00,BESS_02,0.0,7325.342
2026-03-18 01:30:00,BESS_03,0.0,7273.877
2026-03-18 01:30:00,BESS_04,0.0,7296.148
2026-03-18 01:30:00,SOLAR_01,0.0,14487.903
2026-03-18 01:30:00,SOLAR_02,0.0,14570.16
2026-03-18 01:30:00,SOLAR_03,0.0,14635.789
2026-03-18 01:30:00,SOLAR_04,0.0,14570.689
2026-03-18 01:30:00,SELF_01,6401.123,0.0
2026-03-18 01:30:00,GRID_01,0.0,81026.621
2026-03-18 01:30:00,DEST_01,79449.71,0.0
2026-03-18 02:00:00,BESS_01,0.0,7283.764
2026-03-18 02:00:00,BESS_02,0.0,7327.929
2026-03-18 02:00:00,BESS_03,0.0,7276.673
2026-03-18 02:00:00,BESS_04,0.0,7298.648
2026-03-18 02:00:00,SOLAR_01,0.0,14491.74
2026-03-18 02:00:00,SOLAR_02,0.0,14575.163
2026-03-18 02:00:00,SOLAR_03,0.0,14638.47
2026-03-18 02:00:00,SOLAR_04,0.0,14575.761
2026-03-18 02:00:00,SELF_01,6402.675,0.0
2026-03-18 02:00:00,GRID_01,0.0,81051.494
2026-03-18 02:00:00,DEST_01,79474.087,0.0
2026-03-18 02:30:00,BESS_01,0.0,7286.077
2026-03-18 02:30:00,BESS_02,0.0,7329.419
2026-03-18 02:30:00,BESS_03,0.0,7279.652
2026-03-18 02:30:00,BESS_04,0.0,7299.749
2026-03-18 02:30:00,SOLAR_01,0.0,14494.355
2026-03-18 02:30:00,SOLAR_02,0.0,14580.192
2026-03-18 02:30:00,SOLAR_03,0.0,14642.018
2026-03-18 02:30:00,SOLAR_04,0.0,14581.717
2026-03-18 02:30:00,SELF_01,6405.051,0.0
2026-03-18 02:30:00,GRID_01,0.0,81074.148
2026-03-18 02:30:00,DEST_01,79496.288,0.0
2026-03-18 03:00:00,BESS_01,0.0,7287.366
2026-03-18 03:00:00,BESS_02,0.0,7331.144
2026-03-18 03:00:00,BESS_03,0.0,7281.716
2026-03-18 03:00:00,BESS_04,0.0,7302.204
2026-03-18 03:00:00,SOLAR_01,0.0,14499.913
2026-03-18 03:00:00,SOLAR_02,0.0,14584.15
2026-03-18 03:00:00,SOLAR_03,0.0,14645.298
2026-03-18 03:00:00,SOLAR_04,0.0,14583.759
2026-03-18 03:00:00,SELF_01,6407.505,0.0
2026-03-18 03:00:00,GRID_01,0.0,81094.065
2026-03-18 03:00:00,DEST_01,79515.806,0.0
2026-03-18 03:30:00,BESS_01,0.0,7289.858
2026-03-18 03:30:00,BESS_02,0.0,7333.466
2026-03-18 03:30:00,BESS_03,0.0,7283.068
2026-03-18 03:30:00,BESS_04,0.0,7304.582
2026-03-18 03:30:00,SOLAR_01,0.0,14504.523
2026-03-18 03:30:00,SOLAR_02,0.0,14587.34
2026-03-18 03:30:00,SOLAR_03,0.0,14649.143
2026-03-18 03:30:00,SOLAR_04,0.0,14587.303
2026-03-18 03:30:00,SELF_01,6409.926,0.0
2026-03-18 03:30:00,GRID_01,0.0,81115.377
2026-03-18 03:30:00,DEST_01,79536.692,0.0
2026-03-18 04:00:00,BESS_01,0.0,7292.215
2026-03-18 04:00:00,BESS_02,0.0,7336.345
2026-03-18 04:00:00,BESS_03,0.0,7284.434
2026-03-18 04:00:00,BESS_04,0.0,7306.339
2026-03-18 04:00:00,SOLAR_01,0.0,14507.564
2026-03-18 04:00:00,SOLAR_02,0.0,14592.131
2026-03-18 04:00:00,SOLAR_03,0.0,14654.298
2026-03-18 04:00:00,SOLAR_04,0.0,14590.122
2026-03-18 04:00:00,SELF_01,6411.533,0.0
2026-03-18 04:00:00,GRID_01,0.0,81137.935
2026-03-18 04:00:00,DEST_01,79558.797,0.0
2026-03-18 04:30:00,BESS_01,0.0,7293.429
2026-03-18 04:30:00,BESS_02,0.0,7338.492
2026-03-18 04:30:00,BESS_03,0.0,7285.786
2026-03-18 04:30:00,BESS_04,0.0,7309.263
2026-03-18 04:30:00,SOLAR_01,0.0,14511.329
2026-03-18 04:30:00,SOLAR_02,0.0,14595.709
2026-03-18 04:30:00,SOLAR_03,0.0,14657.491
2026-03-18 04:30:00,SOLAR_04,0.0,14593.013
2026-03-18 04:30:00,SELF_01,6413.835,0.0
2026-03-18 04:30:00,GRID_01,0.0,81156.699
2026-03-18 04:30:00,DEST_01,79577.187,0.0
2026-03-18 05:00:00,BESS_01,0.0,7295.066
2026-03-18 05:00:00,BESS_02,0.0,7340.751
2026-03-18 05:00:00,BESS_03,0.0,7288.46
2026-03-18 05:00:00,BESS_04,0.0,7311.05
2026-03-18 05:00:00,SOLAR_01,0.0,14517.298
2026-03-18 05:00:00,SOLAR_02,0.0,14598.58
2026-03-18 05:00:00,SOLAR_03,0.0,14659.557
2026-03-18 05:00:00,SOLAR_04,0.0,14597.621
2026-03-18 05:00:00,SELF_01,6415.136,0.0
2026-03-18 05:00:00,GRID_01,0.0,81179.267
2026-03-18 05:00:00,DEST_01,79599.305,0.0
2026-03-18 05:30:00,BESS_01,0.0,7297.917
2026-03-18 05:30:00,BESS_02,0.0,7343.336
2026-03-18 05:30:00,BESS_03,0.0,7289.568
2026-03-18 05:30:00,BESS_04,0.0,7313.408
2026-03-18 05:30:00,SOLAR_01,0.0,14520.853
2026-03-18 05:30:00,SOLAR_02,0.0,14600.805
2026-03-18 05:30:00,SOLAR_03,0.0,14663.598
2026-03-18 05:30:00,SOLAR_04,0.0,14603.102
2026-03-18 05:30:00,SELF_01,6417.583,0.0
2026-03-18 05:30:00,GRID_01,0.0,81201.024
2026-03-18 05:30:00,DEST_01,79620.626,0.0
2026-03-18 06:00:00,BESS_01,0.0,7300.611
2026-03-18 06:00:00,BESS_02,0.0,7344.447
2026-03-18 06:00:00,BESS_03,0.0,7291.169
2026-03-18 06:00:00,BESS_04,0.0,7316.227
2026-03-18 06:00:00,SOLAR_01,0.0,14523.286
2026-03-18 06:00:00,SOLAR_02,0.0,14603.623
2026-03-18 06:00:00,SOLAR_03,0.0,14668.214
2026-03-18 06:00:00,SOLAR_04,0.0,14608.162
2026-03-18 06:00:00,SELF_01,6419.921,0.0
2026-03-18 06:00:00,GRID_01,0.0,81221.838
2026-03-18 06:00:00,DEST_01,79641.025,0.0
2026-03-18 06:30:00,BESS_01,0.0,7303.475
2026-03-18 06:30:00,BESS_02,0.0,7346.906
2026-03-18 06:30:00,BESS_03,0.0,7293.666
2026-03-18 06:30:00,BESS_04,0.0,7319.214
2026-03-18 06:30:00,SOLAR_01,0.0,14527.81
2026-03-18 06:30:00,SOLAR_02,0.0,14608.041
2026-03-18 06:30:00,SOLAR_03,0.0,14671.674
2026-03-18 06:30:00,SOLAR_04,0.0,14610.803
2026-03-18 06:30:00,SELF_01,6422.304,0.0
2026-03-18 06:30:00,GRID_01,0.0,81245.304
2026-03-18 06:30:00,DEST_01,79664.02,0.0
2026-03-18 07:00:00,BESS_01,0.0,7306.006
2026-03-18 07:00:00,BESS_02,0.0,7349.097
2026-03-18 07:00:00,BESS_03,0.0,7295.827
2026-03-18 07:00:00,BESS_04,0.0,7321.302
2026-03-18 07:00:00,SOLAR_01,0.0,14531.572
2026-03-18 07:00:00,SOLAR_02,0.0,14611.916
2026-03-18 07:00:00,SOLAR_03,0.0,14673.919
2026-03-18 07:00:00,SOLAR_04,0.0,14614.245
2026-03-18 07:00:00,SELF_01,6424.079,0.0
2026-03-18 07:00:00,GRID_01,0.0,81265.826
2026-03-18 07:00:00,DEST_01,79684.131,0.0
2026-03-18 07:30:00,BESS_01,0.0,7308.547
2026-03-18 07:30:00,BESS_02,0.0,7351.045
2026-03-18 07:30:00,BESS_03,0.0,7298.799
2026-03-18 07:30:00,BESS_04,0.0,7323.689
2026-03-18 07:30:00,SOLAR_01,0.0,14537.252
2026-03-18 07:30:00,SOLAR_02,0.0,14615.453
2026-03-18 07:30:00,SOLAR_03,0.0,14678.981
2026-03-18 07:30:00,SOLAR_04,0.0,14619.967
2026-03-18 07:30:00,SELF_01,6425.568,0.0
2026-03-18 07:30:00,GRID_01,0.0,81294.185
2026-03-18 07:30:00,DEST_01,79711.922,0.0
2026-03-18 08:00:00,BESS_01,0.0,7309.913
2026-03-18 08:00:00,BESS_02,0.0,7353.69
2026-03-18 08:00:00,BESS_03,0.0,7300.755
2026-03-18 08:00:00,BESS_04,0.0,7324.788
2026-03-18 08:00:00,SOLAR_01,0.0,14539.761
2026-03-18 08:00:00,SOLAR_02,0.0,14618.442
2026-03-18 08:00:00,SOLAR_03,0.0,14684.085
2026-03-18 08:00:00,SOLAR_04,0.0,14625.268
2026-03-18 08:00:00,SELF_01,6426.886,0.0
2026-03-18 08:00:00,GRID_01,0.0,81315.836
2026-03-18 08:00:00,DEST_01,79733.142,0.0
2026-03-18 08:30:00,BESS_01,0.0,7311.932
2026-03-18 08:30:00,BESS_02,0.0,7355.08
2026-03-18 08:30:00,BESS_03,0.0,7303.386
2026-03-18 08:30:00,BESS_04,0.0,7326.629
2026-03-18 08:30:00,SOLAR_01,0.0,14542.388
2026-03-18 08:30:00,SOLAR_02,0.0,14621.441
2026-03-18 08:30:00,SOLAR_03,0.0,14689.116
2026-03-18 08:30:00,SOLAR_04,0.0,14630.645
2026-03-18 08:30:00,SELF_01,6428.317,0.0
2026-03-18 08:30:00,GRID_01,0.0,81338.32
2026-03-18 08:30:00,DEST_01,79755.177,0.0
2026-03-18 09:00:00,BESS_01,0.0,7313.896
2026-03-18 09:00:00,BESS_02,0.0,7357.466
2026-03-18 09:00:00,BESS_03,0.0,7305.87
2026-03-18 09:00:00,BESS_04,0.0,7329.611
2026-03-18 09:00:00,SOLAR_01,0.0,14546.493
2026-03-18 09:00:00,SOLAR_02,0.0,14624.132
2026-03-18 09:00:00,SOLAR_03,0.0,14693.618
2026-03-18 09:00:00,SOLAR_04,0.0,14634.143
2026-03-18 09:00:00,SELF_01,6430.401,0.0
2026-03-18 09:00:00,GRID_01,0.0,81360.848
2026-03-18 09:00:00,DEST_01,79777.255,0.0
2026-03-18 09:30:00,BESS_01,0.0,7315.723
2026-03-18 09:30:00,BESS_02,0.0,7358.636
2026-03-18 09:30:00,BESS_03,0.0,7307.741
2026-03-18 09:30:00,BESS_04,0.0,7332.586
2026-03-18 09:30:00,SOLAR_01,0.0,14549.951
2026-03-18 09:30:00,SOLAR_02,0.0,14628.364
2026-03-18 09:30:00,SOLAR_03,0.0,14696.244
2026-03-18 09:30:00,SOLAR_04,0.0,14637.023
2026-03-18 09:30:00,SELF_01,6431.953,0.0
2026-03-18 09:30:00,GRID_01,0.0,81380.336
2026-03-18 09:30:00,DEST_01,79796.352,0.0
2026-03-18 10:00:00,BESS_01,0.0,7318.105
2026-03-18 10:00:00,BESS_02,0.0,7360.282
2026-03-18 10:00:00,BESS_03,0.0,7309.722
2026-03-18 10:00:00,BESS_04,0.0,7333.638
2026-03-18 10:00:00,SOLAR_01,0.0,14555.904
2026-03-18 10:00:00,SOLAR_02,0.0,14632.113
2026-03-18 10:00:00,SOLAR_03,0.0,14698.267
2026-03-18 10:00:00,SOLAR_04,0.0,14641.691
2026-03-18 10:00:00,SELF_01,6434.105,0.0
2026-03-18 10:00:00,GRID_01,0.0,81401.637
2026-03-18 10:00:00,DEST_01,79817.227,0.0
2026-03-18 10:30:00,BESS_01,0.0,7320.844
2026-03-18 10:30:00,BESS_02,0.0,7361.637
2026-03-18 10:30:00,BESS_03,0.0,7312.579
2026-03-18 10:30:00,BESS_04,0.0,7336.233
2026-03-18 10:30:00,SOLAR_01,0.0,14559.332
2026-03-18 10:30:00,SOLAR_02,0.0,14634.687
2026-03-18 10:30:00,SOLAR_03,0.0,14703.682
2026-03-18 10:30:00,SOLAR_04,0.0,14645.8
2026-03-18 10:30:00,SELF_01,6435.852,0.0
2026-03-18 10:30:00,GRID_01,0.0,81424.962
2026-03-18 10:30:00,DEST_01,79840.086,0.0
2026-03-18 11:00:00,BESS_01,0.0,7323.632
2026-03-18 11:00:00,BESS_02,0.0,7363.338
2026-03-18 11:00:00,BESS_03,0.0,7315.389
2026-03-18 11:00:00,BESS_04,0.0,7338.531
2026-03-18 11:00:00,SOLAR_01,0.0,14562.533
2026-03-18 11:00:00,SOLAR_02,0.0,14640.46
2026-03-18 11:00:00,SOLAR_03,0.0,14707.324
2026-03-18 11:00:00,SOLAR_04,0.0,14650.456
2026-03-18 11:00:00,SELF_01,6438.128,0.0
2026-03-18 11:00:00,GRID_01,0.0,81449.557
2026-03-18 11:00:00,DEST_01,79864.189,0.0
2026-03-18 11:30:00,BESS_01,0.0,7325.456
2026-03-18 11:30:00,BESS_02,0.0,7365.69
2026-03-18 11:30:00,BESS_03,0.0,7317.031
2026-03-18 11:30:00,BESS_04,0.0,7340.44
2026-03-18 11:30:00,SOLAR_01,0.0,14565.137
2026-03-18 11:30:00,SOLAR_02,0.0,14644.54
2026-03-18 11:30:00,SOLAR_03,0.0,14709.735
2026-03-18 11:30:00,SOLAR_04,0.0,14652.496
2026-03-18 11:30:00,SELF_01,6440.575,0.0
2026-03-18 11:30:00,GRID_01,0.0,81465.972
2026-03-18 11:30:00,DEST_01,79880.273,0.0
2026-03-18 12:00:00,BESS_01,0.0,7328.355
2026-03-18 12:00:00,BESS_02,0.0,7368.142
2026-03-18 12:00:00,BESS_03,0.0,7318.13
2026-03-18 12:00:00,BESS_04,0.0,7342.533
2026-03-18 12:00:00,SOLAR_01,0.0,14570.875
2026-03-18 12:00:00,SOLAR_02,0.0,14648.461
2026-03-18 12:00:00,SOLAR_03,0.0,14713.348
2026-03-18 12:00:00,SOLAR_04,0.0,14655.738
2026-03-18 12:00:00,SELF_01,6442.978,0.0
2026-03-18 12:00:00,GRID_01,0.0,81488.624
2026-03-18 12:00:00,DEST_01,79902.473,0.0
2026-03-18 12:30:00,BESS_01,0.0,7329.406
2026-03-18 12:30:00,BESS_02,0.0,7370.497
2026-03-18 12:30:00,BESS_03,0.0,7320.216
2026-03-18 12:30:00,BESS_04,0.0,7344.834
2026-03-18 12:30:00,SOLAR_01,0.0,14574.155
2026-03-18 12:30:00,SOLAR_02,0.0,14650.503
2026-03-18 12:30:00,SOLAR_03,0.0,14715.354
2026-03-18 12:30:00,SOLAR_04,0.0,14661.356
2026-03-18 12:30:00,SELF_01,6444.812,0.0
2026-03-18 12:30:00,GRID_01,0.0,81507.529
2026-03-18 12:30:00,DEST_01,79921.0,0.0
2026-03-18 13:00:00,BESS_01,0.0,7331.247
2026-03-18 13:00:00,BESS_02,0.0,7372.687
2026-03-18 13:00:00,BESS_03,0.0,7322.823
2026-03-18 13:00:00,BESS_04,0.0,7346.354
2026-03-18 13:00:00,SOLAR_01,0.0,14578.154
2026-03-18 13:00:00,SOLAR_02,0.0,14652.82
2026-03-18 13:00:00,SOLAR_03,0.0,14718.202
2026-03-18 13:00:00,SOLAR_04,0.0,14665.481
2026-03-18 13:00:00,SELF_01,6446.97,0.0
2026-03-18 13:00:00,GRID_01,0.0,81526.818
2026-03-18 13:00:00,DEST_01,79939.903,0.0
2026-03-18 13:30:00,BESS_01,0.0,7333.1
2026-03-18 13:30:00,BESS_02,0.0,7374.074
2026-03-18 13:30:00,BESS_03,0.0,7324.591
2026-03-18 13:30:00,BESS_04,0.0,7348.622
2026-03-18 13:30:00,SOLAR_01,0.0,14581.708
2026-03-18 13:30:00,SOLAR_02,0.0,14656.142
2026-03-18 13:30:00,SOLAR_03,0.0,14723.946
2026-03-18 13:30:00,SOLAR_04,0.0,14668.417
2026-03-18 13:30:00,SELF_01,6449.196,0.0
2026-03-18 13:30:00,GRID_01,0.0,81547.427
2026-03-18 13:30:00,DEST_01,79960.099,0.0
2026-03-18 14:00:00,BESS_01,0.0,7335.588
2026-03-18 14:00:00,BESS_02,0.0,7375.891
2026-03-18 14:00:00,BESS_03,0.0,7326.049
2026-03-18 14:00:00,BESS_04,0.0,7351.527
2026-03-18 14:00:00,SOLAR_01,0.0,14586.017
2026-03-18 14:00:00,SOLAR_02,0.0,14661.585
2026-03-18 14:00:00,SOLAR_03,0.0,14726.571
2026-03-18 14:00:00,SOLAR_04,0.0,14673.878
2026-03-18 14:00:00,SELF_01,6451.235,0.0
2026-03-18 14:00:00,GRID_01,0.0,81571.893
2026-03-18 14:00:00,DEST_01,79984.074,0.0
2026-03-18 14:30:00,BESS_01,0.0,7336.928
2026-03-18 14:30:00,BESS_02,0.0,7377.12
2026-03-18 14:30:00,BESS_03,0.0,7328.899
2026-03-18 14:30:00,BESS_04,0.0,7353.217
2026-03-18 14:30:00,SOLAR_01,0.0,14588.742
2026-03-18 14:30:00,SOLAR_02,0.0,14665.525
2026-03-18 14:30:00,SOLAR_03,0.0,14729.398
2026-03-18 14:30:00,SOLAR_04,0.0,14679.422
2026-03-18 14:30:00,SELF_01,6452.983,0.0
2026-03-18 14:30:00,GRID_01,0.0,81592.29
2026-03-18 14:30:00,DEST_01,80004.064,0.0
2026-03-18 15:00:00,BESS_01,0.0,7338.555
2026-03-18 15:00:00,BESS_02,0.0,7378.766
2026-03-18 15:00:00,BESS_03,0.0,7330.228
2026-03-18 15:00:00,BESS_04,0.0,7355.418
2026-03-18 15:00:00,SOLAR_01,0.0,14590.777
2026-03-18 15:00:00,SOLAR_02,0.0,14671.158
2026-03-18 15:00:00,SOLAR_03,0.0,14731.414
2026-03-18 15:00:00,SOLAR_04,0.0,14683.315
2026-03-18 15:00:00,SELF_01,6455.11,0.0
2026-03-18 15:00:00,GRID_01,0.0,81610.541
2026-03-18 15:00:00,DEST_01,80021.952,0.0
2026-03-18 15:30:00,BESS_01,0.0,7340.511
2026-03-18 15:30:00,BESS_02,0.0,7381.585
2026-03-18 15:30:00,BESS_03,0.0,7332.355
2026-03-18 15:30:00,BESS_04,0.0,7356.746
2026-03-18 15:30:00,SOLAR_01,0.0,14593.081
2026-03-18 15:30:00,SOLAR_02,0.0,14674.579
2026-03-18 15:30:00,SOLAR_03,0.0,14735.764
2026-03-18 15:30:00,SOLAR_04,0.0,14687.119
2026-03-18 15:30:00,SELF_01,6457.575,0.0
2026-03-18 15:30:00,GRID_01,0.0,81630.186
2026-03-18 15:30:00,DEST_01,80041.204,0.0
2026-03-18 16:00:00,BESS_01,0.0,7341.543
2026-03-18 16:00:00,BESS_02,0.0,7383.65
2026-03-18 16:00:00,BESS_03,0.0,7334.838
2026-03-18 16:00:00,BESS_04,0.0,7358.38
2026-03-18 16:00:00,SOLAR_01,0.0,14595.54
2026-03-18 16:00:00,SOLAR_02,0.0,14678.806
2026-03-18 16:00:00,SOLAR_03,0.0,14739.52
2026-03-18 16:00:00,SOLAR_04,0.0,14690.311
2026-03-18 16:00:00,SELF_01,6460.04,0.0
2026-03-18 16:00:00,GRID_01,0.0,81648.569
2026-03-18 16:00:00,DEST_01,80059.221,0.0
2026-03-18 16:30:00,BESS_01,0.0,7343.415
2026-03-18 16:30:00,BESS_02,0.0,7385.06
2026-03-18 16:30:00,BESS_03,0.0,7336.721
2026-03-18 16:30:00,BESS_04,0.0,7360.437
2026-03-18 16:30:00,SOLAR_01,0.0,14598.941
2026-03-18 16:30:00,SOLAR_02,0.0,14682.607
2026-03-18 16:30:00,SOLAR_03,0.0,14742.718
2026-03-18 16:30:00,SOLAR_04,0.0,14695.301
2026-03-18 16:30:00,SELF_01,6462.065,0.0
2026-03-18 16:30:00,GRID_01,0.0,81669.156
2026-03-18 16:30:00,DEST_01,80079.397,0.0
2026-03-18 17:00:00,BESS_01,0.0,7345.724
2026-03-18 17:00:00,BESS_02,0.0,7386.784
2026-03-18 17:00:00,BESS_03,0.0,7337.954
2026-03-18 17:00:00,BESS_04,0.0,7361.664
2026-03-18 17:00:00,SOLAR_01,0.0,14603.468
2026-03-18 17:00:00,SOLAR_02,0.0,14686.748
2026-03-18 17:00:00,SOLAR_03,0.0,14748.555
2026-03-18 17:00:00,SOLAR_04,0.0,14698.357
2026-03-18 17:00:00,SELF_01,6464.254,0.0
2026-03-18 17:00:00,GRID_01,0.0,81691.02
2026-03-18 17:00:00,DEST_01,80100.824,0.0
2026-03-18 17:30:00,BESS_01,0.0,7347.505
2026-03-18 17:30:00,BESS_02,0.0,7389.622
2026-03-18 17:30:00,BESS_03,0.0,7339.44
2026-03-18 17:30:00,BESS_04,0.0,7363.793
2026-03-18 17:30:00,SOLAR_01,0.0,14606.192
2026-03-18 17:30:00,SOLAR_02,0.0,14690.664
2026-03-18 17:30:00,SOLAR_03,0.0,14752.465
2026-03-18 17:30:00,SOLAR_04,0.0,14702.29
2026-03-18 17:30:00,SELF_01,6465.609,0.0
2026-03-18 17:30:00,GRID_01,0.0,81712.382
2026-03-18 17:30:00,DEST_01,80121.758,0.0
2026-03-18 18:00:00,BESS_01,0.0,7348.664
2026-03-18 18:00:00,BESS_02,0.0,7391.066
2026-03-18 18:00:00,BESS_03,0.0,7340.988
2026-03-18 18:00:00,BESS_04,0.0,7365.703
2026-03-18 18:00:00,SOLAR_01,0.0,14609.669
2026-03-18 18:00:00,SOLAR_02,0.0,14696.274
2026-03-18 18:00:00,SOLAR_03,0.0,14754.755
2026-03-18 18:00:00,SOLAR_04,0.0,14707.719
2026-03-18 18:00:00,SELF_01,6467.541,0.0
2026-03-18 18:00:00,GRID_01,0.0,81733.318
2026-03-18 18:00:00,DEST_01,80142.274,0.0
2026-03-18 18:30:00,BESS_01,0.0,7351.175
2026-03-18 18:30:00,BESS_02,0.0,7393.732
2026-03-18 18:30:00,BESS_03,0.0,7342.927
2026-03-18 18:30:00,BESS_04,0.0,7367.449
2026-03-18 18:30:00,SOLAR_01,0.0,14614.039
2026-03-18 18:30:00,SOLAR_02,0.0,14700.949
2026-03-18 18:30:00,SOLAR_03,0.0,14760.149
2026-03-18 18:30:00,SOLAR_04,0.0,14710.603
2026-03-18 18:30:00,SELF_01,6469.636,0.0
2026-03-18 18:30:00,GRID_01,0.0,81757.408
2026-03-18 18:30:00,DEST_01,80165.88,0.0
2026-03-18 19:00:00,BESS_01,0.0,7352.256
2026-03-18 19:00:00,BESS_02,0.0,7396.29
2026-03-18 19:00:00,BESS_03,0.0,7345.763
2026-03-18 19:00:00,BESS_04,0.0,7369.097
2026-03-18 19:00:00,SOLAR_01,0.0,14616.088
2026-03-18 19:00:00,SOLAR_02,0.0,14704.096
2026-03-18 19:00:00,SOLAR_03,0.0,14765.106
2026-03-18 19:00:00,SOLAR_04,0.0,14714.356
2026-03-18 19:00:00,SELF_01,6471.206,0.0
2026-03-18 19:00:00,GRID_01,0.0,81777.867
2026-03-18 19:00:00,DEST_01,80185.93,0.0
2026-03-18 19:30:00,BESS_01,0.0,7353.825
2026-03-18 19:30:00,BESS_02,0.0,7397.935
2026-03-18 19:30:00,BESS_03,0.0,7347.897
2026-03-18 19:30:00,BESS_04,0.0,7371.24
2026-03-18 19:30:00,SOLAR_01,0.0,14619.197
2026-03-18 19:30:00,SOLAR_02,0.0,14709.798
2026-03-18 19:30:00,SOLAR_03,0.0,14768.268
2026-03-18 19:30:00,SOLAR_04,0.0,14716.858
2026-03-18 19:30:00,SELF_01,6473.193,0.0
2026-03-18 19:30:00,GRID_01,0.0,81797.847
2026-03-18 19:30:00,DEST_01,80205.51,0.0
2026-03-18 20:00:00,BESS_01,0.0,7355.032
2026-03-18 20:00:00,BESS_02,0.0,7399.204
2026-03-18 20:00:00,BESS_03,0.0,7350.118
2026-03-18 20:00:00,BESS_04,0.0,7372.734
2026-03-18 20:00:00,SOLAR_01,0.0,14624.731
2026-03-18 20:00:00,SOLAR_02,0.0,14712.019
2026-03-18 20:00:00,SOLAR_03,0.0,14774.184
2026-03-18 20:00:00,SOLAR_04,0.0,14720.484
2026-03-18 20:00:00,SELF_01,6474.548,0.0
2026-03-18 20:00:00,GRID_01,0.0,81819.979
2026-03-18 20:00:00,DEST_01,80227.199,0.0
2026-03-18 20:30:00,BESS_01,0.0,7357.614
2026-03-18 20:30:00,BESS_02,0.0,7401.958
2026-03-18 20:30:00,BESS_03,0.0,7351.854
2026-03-18 20:30:00,BESS_04,0.0,7375.624
2026-03-18 20:30:00,SOLAR_01,0.0,14627.986
2026-03-18 20:30:00,SOLAR_02,0.0,14717.647
2026-03-18 20:30:00,SOLAR_03,0.0,14778.526
2026-03-18 20:30:00,SOLAR_04,0.0,14724.651
2026-03-18 20:30:00,SELF_01,6476.403,0.0
2026-03-18 20:30:00,GRID_01,0.0,81845.477
2026-03-18 20:30:00,DEST_01,80252.185,0.0
2026-03-18 21:00:00,BESS_01,0.0,7358.927
2026-03-18 21:00:00,BESS_02,0.0,7403.329
2026-03-18 21:00:00,BESS_03,0.0,7354.262
2026-03-18 21:00:00,BESS_04,0.0,7377.813
2026-03-18 21:00:00,SOLAR_01,0.0,14633.651
2026-03-18 21:00:00,SOLAR_02,0.0,14721.748
2026-03-18 21:00:00,SOLAR_03,0.0,14782.766
2026-03-18 21:00:00,SOLAR_04,0.0,14729.707
2026-03-18 21:00:00,SELF_01,6477.891,0.0
